Gm#,Date,,HomeTeam,AwayTeam,W/L,R,RA,Inn,HomeWL,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,HomeStreak,Orig. Scheduled,HomeGame,Index,year
137,202309030,boxscore,CLE,TBR,L,2,6,,66-71,2, 5.0,Poche,Stephan,Fairbanks,3:11,D,"25,556",.56,-,,True,2049,2023
139,202309030,boxscore,CIN,CHC,L,7,15,,71-68,3, 6.5,Palencia,Law,,3:17,D,"37,029",1.56,-,,True,2050,2023
138,202309030,boxscore,KCR,BOS,L,3,7,,42-96,5, 29.5,Sale,Greinke,,3:07,D,"15,785",.00,--,,True,2051,2023
138,202309030,boxscore,HOU,NYY,L,1,6,,77-61,2, 1.0,King,Javier,,2:44,N,"41,514",1.93,---,,True,2052,2023
136,202309030,boxscore,MIL,PHI,L,2,4,,76-60,1,up 3.5,Domínguez,Miley,Kimbrel,2:41,D,"33,473",.44,-,,True,2053,2023
139,202309040,boxscore,SDP,PHI,L,7,9,,65-74,4, 20.5,Walker,Hill,Alvarado,3:31,D,"39,719",.04,-,,True,2054,2023
138,202309040,boxscore,TBR,BOS,L,3,7,,83-55,2, 3.5,Bello,Devenski,,2:39,D,"18,302",.93,-,,True,2055,2023
138,202309040,boxscore,LAA,BAL,L,3,6,,64-74,4, 13.5,Rodriguez,Rosenberg,Cano,2:22,N,"29,214",.00,----,,True,2056,2023
138,202309040,boxscore,CLE,MIN,L,6,20,,66-72,2, 6.0,López,Giolito,,2:56,N,"17,359",1.03,--,,True,2057,2023
140,202309040,boxscore,CIN,SEA,W,6,3,,72-68,3, 5.5,Sims,Woo,Gibaut,2:46,D,"20,994",1.19,+,,True,2058,2023
138,202309040,boxscore,CHC,SFG,W,5,0,,74-64,2, 2.5,Steele,Webb,,1:59,D,"39,452",1.28,++,,True,2059,2023
138,202309040,boxscore,PIT,MIL,W,4,2,,64-74,4, 12.5,Ortiz,Burnes,Bednar,2:22,N,"10,831",.01,+,,True,2060,2023
139,202309040,boxscore,KCR,CHW,W,12,1,,43-96,5, 29.5,Ragans,Scholtens,,2:39,D,"10,646",.00,+,,True,2061,2023
137,202309040,boxscore,TEX,HOU,L,6,13,,76-61,3, 1.0,Montero,Sborz,,3:04,D,"39,181",2.85,-,,True,2062,2023
138,202309040,boxscore,OAK,TOR,L,5,6,10,42-96,5, 35.5,Romano,Pérez,,3:00,D,"9,062",.00,-,,True,2063,2023
138,202309040,boxscore,ARI,COL,W,4,2,,71-67,2, 14.0,Kelly,Lambert,Sewald,2:18,D,"18,097",1.00,+,,True,2064,2023
138,202309050,boxscore,TEX,HOU,L,1,14,,76-62,3, 2.0,Valdez,Eovaldi,,2:31,N,"33,678",2.95,--,,True,2065,2023
139,202309050,boxscore,CLE,MIN,L,3,8,,66-73,2, 7.0,Jax,Stephan,,3:04,N,"20,224",.61,---,,True,2066,2023
138,202309050,boxscore,MIA,LAD,W,6,3,,71-67,3, 19.5,Nardi,Yarbrough,Scott,2:27,N,"11,472",1.12,+++++,,True,2067,2023
141,202309050,boxscore,CIN,SEA,W-wo,7,6,,73-68,3, 5.5,Díaz,Muñoz,,3:17,N,"17,863",1.28,++,,True,2068,2023
139,202309050,boxscore,TBR,BOS,W-wo,8,6,11,84-55,2, 3.5,Ramírez,Jansen,,3:57,N,"9,119",.76,+,,True,2069,2023
138,202309050,boxscore,NYY,DET,W,5,1,,69-69,5, 18.0,Cole,Wentz,,2:32,N,"31,553",.05,++++,,True,2070,2023
139,202309050,boxscore,OAK,TOR,L,1,7,,42-97,5, 36.5,Bassitt,Neal,,2:34,N,"4,751",.00,--,,True,2071,2023
139,202309050,boxscore,WSN,NYM,L,5,11,,62-77,5, 29.0,Quintana,Corbin,,2:34,N,"22,897",.00,------,,True,2072,2023
139,202309050,boxscore,CHC,SFG,W,11,8,,75-64,2, 2.5,Smyly,Jackson,,3:11,N,"28,684",1.18,+++,,True,2073,2023
139,202309050,boxscore,ARI,COL,L,2,3,,71-68,2, 14.0,Freeland,Pfaadt,Kinley,2:38,N,"12,994",1.03,-,,True,2074,2023
139,202309050,boxscore,PIT,MIL,L,3,7,,64-75,4, 13.5,Woodruff,Jackson,,2:42,N,"9,324",.01,-,,True,2075,2023
140,202309050,boxscore,KCR,CHW,W-wo,7,6,,44-96,5, 29.5,Kowar,Santos,,2:30,N,"10,395",.00,++,,True,2076,2023
137,202309050,boxscore,ATL,STL,L,6,10,,90-47,1,up14.5,Mikolas,Soroka,,2:43,N,"33,553",.03,--,,True,2077,2023
140,202309050,boxscore,SDP,PHI,W,8,0,,66-74,4, 19.5,Avila,Lorenzen,,2:14,N,"42,970",.02,+,,True,2078,2023
139,202309050,boxscore,LAA,BAL,L,4,5,10,64-75,4, 14.5,Krehbiel,Soriano,Fujinami,3:16,N,"22,496",.00,-----,,True,2079,2023
141,202309060,boxscore,SDP,PHI,L,1,5,,66-75,4, 19.5,Wheeler,Wacha,,3:00,D,"34,317",.02,-,,True,2080,2023
140,202309060,boxscore,TBR,BOS,W,3,1,,85-55,2, 3.5,Glasnow,Pivetta,Fairbanks,2:32,N,"10,100",.71,++,,True,2081,2023
140,202309060,boxscore,WSN,NYM,W-wo,3,2,,63-77,5, 28.0,Finnegan,Bickford,,2:35,N,"24,297",.00,+,,True,2082,2023
140,202309060,boxscore,LAA,BAL,L,3,10,,64-76,4, 15.5,Gibson,Sandoval,,2:56,N,"29,021",.00,------,,True,2083,2023
139,202309060,boxscore,TEX,HOU,L,3,12,,76-63,3, 3.0,Verlander,Scherzer,,2:45,N,"36,417",2.66,---,,True,2084,2023
142,202309060,boxscore,CIN,SEA,L,4,8,,73-69,3, 5.5,Gilbert,Richardson,,2:51,N,"13,423",1.30,-,,True,2085,2023
140,202309060,boxscore,ARI,COL,W,12,5,,72-68,2, 13.0,Jarvis,Flexen,,3:01,D,"11,044",.87,+,,True,2086,2023
140,202309060,boxscore,CLE,MIN,W,2,1,,67-73,2, 6.0,Williams,Ryan,Clase,2:28,D,"16,148",.35,+,,True,2087,2023
140,202309060,boxscore,PIT,MIL,W,5,4,,65-75,4, 12.5,Mlodzinski,Peguero,Bednar,2:46,D,"8,594",.00,+,,True,2088,2023
139,202309060,boxscore,NYY,DET,W,4,3,,70-69,5, 18.0,Schmidt,Brieske,Holmes,2:52,N,"30,673",.06,+++++,,True,2089,2023
141,202309060,boxscore,KCR,CHW,L,4,6,,44-97,5, 29.5,Toussaint,Lyles,Shaw,2:37,N,"11,046",.00,-,,True,2090,2023
140,202309060,boxscore,OAK,TOR,W,5,2,,43-97,5, 36.5,Sears,Ryu,May,2:19,D,"3,871",.00,+,,True,2091,2023
140,202309060,boxscore,CHC,SFG,W,8,2,,76-64,2, 1.5,Wicks,Wood,,2:18,D,"27,443",1.05,++++,,True,2092,2023
138,202309060,boxscore,ATL,STL,L,6,11,,90-48,1,up13.5,Hudson,Strider,,2:53,N,"35,514",.02,---,,True,2093,2023
139,202309060,boxscore,MIA,LAD,W,11,4,,72-67,3, 18.5,Cabrera,Lynn,,2:37,N,"10,591",1.22,++++++,,True,2094,2023
141,202309070,preview,TBR,SEA,6:40 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,2095,2023
140,202309070,preview,NYY,DET,7:05 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,2096,2023
140,202309070,preview,MIA,LAD,6:40 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,2097,2023
141,202309070,preview,CHC,ARI,7:40 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,2098,2023
139,202309070,preview,ATL,STL,7:20 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,2099,2023
141,202309070,preview,LAA,CLE,9:38 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,2100,2023
142,202309080,preview,HOU,SDP,8:10 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,2101,2023
141,202309080,preview,MIN,NYM,8:10 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,2102,2023
142,202309080,preview,LAA,CLE,9:38 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,2103,2023
141,202309080,preview,DET,CHW,6:40 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,2104,2023
141,202309080,preview,NYY,MIL,7:05 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,2105,2023
140,202309080,preview,ATL,PIT,7:20 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,2106,2023
140,202309080,preview,PHI,MIA,7:05 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,2107,2023
141,202309080,preview,BOS,BAL,7:10 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,2108,2023
141,202309080,preview,TOR,KCR,7:07 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,2109,2023
142,202309080,preview,TBR,SEA,6:40 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,2110,2023
140,202309080,preview,TEX,OAK,8:05 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,2111,2023
143,202309080,preview,CIN,STL,6:40 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,2112,2023
141,202309080,preview,SFG,COL,10:15 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,2113,2023
141,202309080,preview,WSN,LAD,7:05 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,2114,2023
142,202309080,preview,CHC,ARI,2:20 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,2115,2023
143,202309090,preview,TBR,SEA,4:05 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,2116,2023
141,202309090,preview,TEX,OAK,7:05 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,2117,2023
141,202309090,preview,ATL,PIT,7:20 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,2118,2023
142,202309090,preview,DET,CHW,6:10 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,2119,2023
143,202309090,preview,HOU,SDP,7:10 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,2120,2023
143,202309090,preview,LAA,CLE,9:07 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,2121,2023
142,202309090,preview,TOR,KCR,3:07 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,2122,2023
141,202309090,preview,PHI,MIA,6:05 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,2123,2023
143,202309090,preview,CHC,ARI,2:20 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,2124,2023
142,202309090,preview,BOS,BAL,4:10 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,2125,2023
142,202309090,preview,NYY,MIL,2:05 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,2126,2023
142,202309090,preview,SFG,COL,9:05 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,2127,2023
144,202309090,preview,CIN,STL,6:40 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,2128,2023
142,202309090,preview,WSN,LAD,4:05 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,2129,2023
142,202309090,preview,MIN,NYM,2:10 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,2130,2023
143,202309100,preview,DET,CHW,1:10 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,2131,2023
143,202309100,preview,BOS,BAL,1:35 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,2132,2023
143,202309100,preview,MIN,NYM,2:10 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,2133,2023
143,202309100,preview,NYY,MIL,1:35 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,2134,2023
144,202309100,preview,LAA,CLE,4:07 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,2135,2023
144,202309100,preview,TBR,SEA,1:10 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,2136,2023
142,202309100,preview,TEX,OAK,2:35 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,2137,2023
143,202309100,preview,SFG,COL,8:10 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,2138,2023
142,202309100,preview,ATL,PIT,1:35 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,2139,2023
143,202309100,preview,TOR,KCR,1:37 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,2140,2023
142,202309100,preview,PHI,MIA,1:05 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,2141,2023
143,202309100,preview,WSN,LAD,1:35 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,2142,2023
144,202309100,preview,CHC,ARI,2:20 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,2143,2023
145,202309100,preview,CIN,STL,1:40 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,2144,2023
144,202309100,preview,HOU,SDP,2:10 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,2145,2023
144,202309110,preview,BOS,NYY,7:10 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,2146,2023
144,202309110,preview,SEA,LAA,9:40 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,2147,2023
143,202309110,preview,LAD,SDP,10:10 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,2148,2023
143,202309110,preview,MIL,MIA,7:40 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,2149,2023
144,202309110,preview,CHW,KCR,7:40 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,2150,2023
144,202309110,preview,MIN,TBR,7:40 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,2151,2023
143,202309110,preview,COL,CHC,8:40 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,2152,2023
144,202309110,preview,SFG,CLE,9:45 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,2153,2023
145,202309110,preview,HOU,OAK,8:10 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,2154,2023
144,202309110,preview,PIT,WSN,6:35 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,2155,2023
144,202309110,preview,TOR,TEX,7:07 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,2156,2023
143,202309110,preview,NYM,ARI,7:10 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,2157,2023
143,202309110,preview,BAL,STL,6:35 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,2158,2023
143,202309111,preview,PHI,ATL,1:05 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,2159,2023
144,202309112,preview,PHI,ATL,6:40 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,2160,2023
145,202309120,preview,PHI,ATL,6:40 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,2161,2023
145,202309120,preview,TOR,TEX,7:07 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,2162,2023
145,202309120,preview,BOS,NYY,7:10 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,2163,2023
145,202309120,preview,SFG,CLE,9:45 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,2164,2023
145,202309120,preview,PIT,WSN,6:35 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,2165,2023
144,202309120,preview,BAL,STL,6:35 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,2166,2023
146,202309120,preview,HOU,OAK,8:10 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,2167,2023
145,202309120,preview,SEA,LAA,9:40 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,2168,2023
144,202309120,preview,MIL,MIA,7:40 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,2169,2023
145,202309120,preview,MIN,TBR,7:40 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,2170,2023
144,202309120,preview,COL,CHC,8:40 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,2171,2023
144,202309120,preview,NYM,ARI,7:10 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,2172,2023
145,202309120,preview,CHW,KCR,7:40 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,2173,2023
144,202309120,preview,DET,CIN,6:40 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,2174,2023
144,202309120,preview,LAD,SDP,10:10 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,2175,2023
146,202309130,preview,MIN,TBR,1:10 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,2176,2023
145,202309130,preview,LAD,SDP,10:10 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,2177,2023
146,202309130,preview,PIT,WSN,6:35 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,2178,2023
147,202309130,preview,HOU,OAK,7:10 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,2179,2023
146,202309130,preview,SEA,LAA,4:10 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,2180,2023
146,202309130,preview,PHI,ATL,6:40 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,2181,2023
145,202309130,preview,MIL,MIA,7:40 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,2182,2023
146,202309130,preview,BOS,NYY,7:10 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,2183,2023
146,202309130,preview,CHW,KCR,7:40 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,2184,2023
146,202309130,preview,TOR,TEX,7:07 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,2185,2023
145,202309130,preview,BAL,STL,6:35 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,2186,2023
145,202309130,preview,DET,CIN,6:40 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,2187,2023
145,202309130,preview,COL,CHC,3:10 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,2188,2023
146,202309130,preview,SFG,CLE,3:45 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,2189,2023
145,202309130,preview,NYM,ARI,7:10 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,2190,2023
147,202309140,preview,CHW,MIN,7:40 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,2191,2023
146,202309140,preview,DET,CIN,1:10 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,2192,2023
146,202309140,preview,BAL,TBR,7:15 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,2193,2023
147,202309140,preview,BOS,NYY,7:15 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,2194,2023
147,202309140,preview,TOR,TEX,7:07 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,2195,2023
146,202309140,preview,COL,SFG,8:40 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,2196,2023
146,202309140,preview,NYM,ARI,4:10 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,2197,2023
147,202309140,preview,PIT,WSN,12:35 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,2198,2023
146,202309140,preview,MIL,MIA,2:10 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,2199,2023
148,202309150,preview,KCR,HOU,8:10 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,2200,2023
147,202309150,preview,SEA,LAD,10:10 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,2201,2023
147,202309150,preview,STL,PHI,8:15 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,2202,2023
149,202309150,preview,ARI,CHC,9:40 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,2203,2023
148,202309150,preview,MIA,ATL,6:40 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,2204,2023
147,202309150,preview,NYM,CIN,7:10 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,2205,2023
148,202309150,preview,LAA,DET,9:38 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,2206,2023
148,202309150,preview,CHW,MIN,7:40 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,2207,2023
148,202309150,preview,PIT,NYY,6:35 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,2208,2023
147,202309150,preview,MIL,WSN,8:10 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,2209,2023
148,202309150,preview,CLE,TEX,7:10 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,2210,2023
148,202309150,preview,TOR,BOS,7:07 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,2211,2023
147,202309150,preview,OAK,SDP,9:40 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,2212,2023
147,202309150,preview,BAL,TBR,7:05 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,2213,2023
147,202309150,preview,COL,SFG,8:40 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,2214,2023
148,202309160,preview,NYM,CIN,7:10 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,2215,2023
148,202309160,preview,SEA,LAD,9:40 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,2216,2023
148,202309160,preview,STL,PHI,7:15 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,2217,2023
148,202309160,preview,COL,SFG,8:10 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,2218,2023
149,202309160,preview,MIA,ATL,4:10 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,2219,2023
149,202309160,preview,CLE,TEX,6:10 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,2220,2023
148,202309160,preview,MIL,WSN,7:10 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,2221,2023
149,202309160,preview,CHW,MIN,7:10 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,2222,2023
148,202309160,preview,OAK,SDP,4:07 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,2223,2023
148,202309160,preview,BAL,TBR,7:05 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,2224,2023
149,202309160,preview,LAA,DET,9:07 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,2225,2023
149,202309160,preview,KCR,HOU,7:10 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,2226,2023
149,202309160,preview,TOR,BOS,3:07 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,2227,2023
150,202309160,preview,ARI,CHC,8:10 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,2228,2023
149,202309160,preview,PIT,NYY,6:35 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,2229,2023
149,202309170,preview,MIL,WSN,2:10 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,2230,2023
149,202309170,preview,SEA,LAD,4:10 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,2231,2023
151,202309170,preview,ARI,CHC,7:10 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,2232,2023
149,202309170,preview,STL,PHI,2:15 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,2233,2023
149,202309170,preview,BAL,TBR,1:35 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,2234,2023
150,202309170,preview,MIA,ATL,1:40 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,2235,2023
150,202309170,preview,PIT,NYY,1:35 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,2236,2023
150,202309170,preview,CLE,TEX,1:40 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,2237,2023
149,202309170,preview,COL,SFG,3:10 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,2238,2023
149,202309170,preview,NYM,CIN,1:40 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,2239,2023
149,202309170,preview,OAK,SDP,4:07 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,2240,2023
150,202309170,preview,KCR,HOU,2:10 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,2241,2023
150,202309170,preview,LAA,DET,4:07 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,2242,2023
150,202309170,preview,TOR,BOS,1:37 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,2243,2023
150,202309170,preview,CHW,MIN,2:10 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,2244,2023
151,202309180,preview,HOU,BAL,8:10 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,2245,2023
150,202309180,preview,ATL,PHI,7:20 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,2246,2023
151,202309180,preview,WSN,CHW,7:05 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,2247,2023
150,202309180,preview,OAK,SEA,9:40 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,2248,2023
151,202309180,preview,MIA,NYM,6:40 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,2249,2023
151,202309180,preview,KCR,CLE,2:10 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,2250,2023
152,202309180,preview,CIN,MIN,6:40 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,2251,2023
151,202309180,preview,SDP,COL,9:40 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,2252,2023
150,202309180,preview,TEX,BOS,8:05 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,2253,2023
150,202309180,preview,STL,MIL,7:45 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,2254,2023
149,202309180,preview,LAD,DET,10:10 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,2255,2023
151,202309190,preview,ATL,PHI,7:20 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,2256,2023
151,202309190,preview,OAK,SEA,9:40 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,2257,2023
151,202309190,preview,NYY,TOR,7:05 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,2258,2023
152,202309190,preview,SDP,COL,9:40 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,2259,2023
151,202309190,preview,CHC,PIT,7:40 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,2260,2023
151,202309190,preview,STL,MIL,7:45 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,2261,2023
153,202309190,preview,CIN,MIN,6:40 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,2262,2023
152,202309190,preview,ARI,SFG,9:40 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,2263,2023
152,202309190,preview,MIA,NYM,6:40 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,2264,2023
152,202309190,preview,HOU,BAL,8:10 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,2265,2023
151,202309190,preview,TEX,BOS,8:05 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,2266,2023
150,202309190,preview,LAD,DET,10:10 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,2267,2023
152,202309190,preview,WSN,CHW,7:05 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,2268,2023
152,202309190,preview,TBR,LAA,6:40 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,2269,2023
152,202309190,preview,KCR,CLE,7:40 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,2270,2023
153,202309200,preview,ARI,SFG,3:40 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,2271,2023
